month,day,carrier,origin,dest,distance,hour,minute,price,weekday,is_weekend,season,time_of_day,route,route_freq,dest_freq,month_sin,month_cos,hour_sin,hour_cos
10,1,B6,JFK,SYR,209,17,19,80.09,1,0,Fall,Evening,JFK_SYR,0.004346761356679319,0.0056018121709317985,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
10,19,B6,JFK,BQN,1576,5,44,109.32,5,1,Fall,Morning,JFK_BQN,0.001683604750826497,0.002601934614913677,-0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
5,11,AA,EWR,MIA,1085,17,54,163.79,5,1,Spring,Evening,EWR_MIA,0.00927513162728052,0.03734541447287866,0.49999999999999994,-0.8660254037844387,-0.9659258262890683,-0.25881904510252063
7,3,B6,JFK,CHS,636,13,52,107.1,2,0,Summer,Afternoon,JFK_CHS,0.003367209501652994,0.009122076649932656,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683
8,20,F9,LGA,DEN,1620,13,48,134.57,1,0,Summer,Afternoon,LGA_DEN,0.011999510224072488,0.022529692665605484,-0.8660254037844384,-0.5000000000000004,-0.2588190451025208,-0.9659258262890683
3,29,DL,JFK,PDX,2454,16,45,239.81,4,0,Spring,Afternoon,JFK_PDX,0.0023570466511570955,0.004163095383861884,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004
11,20,MQ,LGA,RDU,431,11,8,62.76,2,0,Fall,Morning,LGA_RDU,0.010897514387167871,0.02451940737112771,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682
8,21,AA,LGA,DFW,1389,17,53,146.46,2,0,Summer,Evening,LGA_DFW,0.014387167870699154,0.026049957144606343,-0.8660254037844384,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063
12,4,EV,EWR,CLT,529,15,3,110.11,2,0,Winter,Afternoon,EWR_CLT,0.015489163707603771,0.042335006734419006,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479
12,28,EV,LGA,CLE,419,14,36,60.23,5,1,Winter,Afternoon,LGA_CLE,0.00596914411656667,0.012703563119872658,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
4,25,MQ,EWR,ORD,719,16,49,126.7,3,0,Spring,Afternoon,EWR_ORD,0.018397208277213174,0.0486102608056814,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004
11,14,DL,JFK,FLL,1069,8,5,160.18,3,0,Fall,Morning,JFK_FLL,0.012979062079098812,0.03621280764050447,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
10,9,EV,EWR,IAD,212,12,55,77.73,2,0,Fall,Afternoon,EWR_IAD,0.003642708460879148,0.01637688257622138,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
10,29,UA,EWR,SAN,2425,14,42,110.06,1,0,Fall,Afternoon,EWR_SAN,0.0035814864699400023,0.008111913799436758,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
10,8,B6,JFK,TPA,1005,19,33,120.0,1,0,Fall,Evening,JFK_TPA,0.00961185257744582,0.022835802620301212,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
8,18,UA,EWR,LAS,2227,12,39,181.08,6,1,Summer,Afternoon,EWR_LAS,0.005877311130157953,0.01787682135423044,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0
7,3,UA,EWR,SFO,2565,18,10,226.09,2,0,Summer,Evening,EWR_SFO,0.01570344067589078,0.04117178890657524,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
10,24,US,LGA,CLT,544,16,0,118.42,3,0,Fall,Afternoon,LGA_CLT,0.017846210358760866,0.042335006734419006,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004
10,15,EV,EWR,MKE,725,8,36,102.73,1,0,Fall,Morning,EWR_MKE,0.003367209501652994,0.008295579772254194,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
7,17,EV,LGA,MHT,195,22,21,64.7,2,0,Summer,Night,LGA_MHT,0.0003061099546957267,0.002326435655687523,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
2,10,AA,EWR,DFW,1372,17,2,180.89,6,1,Winter,Evening,EWR_DFW,0.009366964613689237,0.026049957144606343,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
2,8,DL,JFK,LAX,2475,11,56,188.61,4,0,Winter,Morning,JFK_LAX,0.03413125994857353,0.04845720582833354,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
4,21,9E,JFK,MSP,1029,16,33,158.24,6,1,Spring,Afternoon,JFK_MSP,0.0034590424880617116,0.021795028774335742,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004
10,8,DL,JFK,SJU,1598,6,51,167.09,1,0,Fall,Morning,JFK_SJU,0.014417778866168728,0.017968654340639156,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
10,22,UA,EWR,MIA,1085,20,16,119.24,1,0,Fall,Evening,EWR_MIA,0.00927513162728052,0.03734541447287866,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
5,2,MQ,EWR,ORD,719,13,7,78.6,3,0,Spring,Afternoon,EWR_ORD,0.018397208277213174,0.0486102608056814,0.49999999999999994,-0.8660254037844387,-0.2588190451025208,-0.9659258262890683
10,17,EV,LGA,MSN,812,19,33,115.15,3,0,Fall,Evening,LGA_MSN,0.0006428309048610261,0.001683604750826497,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
11,8,EV,EWR,ROC,246,7,50,95.97,4,0,Fall,Morning,EWR_ROC,0.0016529937553569243,0.007009917962532142,-0.5000000000000004,0.8660254037844384,0.9659258262890683,-0.25881904510252063
10,2,UA,EWR,SEA,2402,19,31,200.81,2,0,Fall,Evening,EWR_SEA,0.005081425247949064,0.011326068323741887,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
12,1,DL,LGA,FLL,1076,19,12,177.66,6,1,Winter,Evening,LGA_FLL,0.01215256520142035,0.03621280764050447,-2.4492935982947064e-16,1.0,-0.9659258262890684,0.2588190451025203
1,14,WN,LGA,DEN,1620,12,49,102.08,0,0,Winter,Afternoon,LGA_DEN,0.011999510224072488,0.022529692665605484,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
8,10,DL,EWR,SLC,1969,17,22,202.62,5,1,Summer,Evening,EWR_SLC,0.001010162850495898,0.007499693890045304,-0.8660254037844384,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063
5,27,UA,EWR,PHX,2133,12,14,191.73,0,0,Spring,Afternoon,EWR_PHX,0.008540467736010774,0.013958613934125138,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
3,21,UA,JFK,SFO,2586,6,55,207.03,3,0,Spring,Morning,JFK_SFO,0.025468348230684463,0.04117178890657524,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
3,27,UA,EWR,PBI,1023,15,2,106.83,2,0,Spring,Afternoon,EWR_PBI,0.006734419003305988,0.018978817191135054,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479
1,4,MQ,LGA,RDU,431,10,21,48.64,4,0,Winter,Morning,LGA_RDU,0.010897514387167871,0.02451940737112771,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
5,21,UA,EWR,BOS,200,21,19,91.9,1,0,Spring,Night,EWR_BOS,0.01558099669401249,0.044998163340271825,0.49999999999999994,-0.8660254037844387,-0.7071067811865477,0.7071067811865474
1,7,DL,JFK,LAS,2248,8,18,158.66,0,0,Winter,Morning,JFK_LAS,0.011999510224072488,0.01787682135423044,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
9,8,AA,LGA,ORD,733,9,37,134.83,6,1,Fall,Morning,LGA_ORD,0.02451940737112771,0.0486102608056814,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475
10,23,US,LGA,BOS,184,14,18,65.26,2,0,Fall,Afternoon,LGA_BOS,0.011509734296559325,0.044998163340271825,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
3,2,9E,JFK,PIT,340,16,26,68.37,5,1,Spring,Afternoon,JFK_PIT,0.00401004040651402,0.008724133708828212,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004
8,9,UA,EWR,BOS,200,8,18,139.84,4,0,Summer,Morning,EWR_BOS,0.01558099669401249,0.044998163340271825,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
9,7,WN,LGA,MKE,738,7,22,109.26,5,1,Fall,Morning,LGA_MKE,0.00446920533855761,0.008295579772254194,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063
10,22,B6,JFK,BUF,301,15,26,64.63,1,0,Fall,Afternoon,JFK_BUF,0.010928125382637443,0.014938165789151463,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
5,19,DL,JFK,SEA,2422,7,43,209.27,6,1,Spring,Morning,JFK_SEA,0.0062446430757928245,0.011326068323741887,0.49999999999999994,-0.8660254037844387,0.9659258262890683,-0.25881904510252063
6,6,MQ,LGA,CLE,419,8,27,149.76,3,0,Summer,Morning,LGA_CLE,0.00596914411656667,0.012703563119872658,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
8,24,DL,JFK,FLL,1069,20,55,169.54,5,1,Summer,Evening,JFK_FLL,0.012979062079098812,0.03621280764050447,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
10,17,DL,EWR,ATL,746,19,37,105.93,3,0,Fall,Evening,EWR_ATL,0.015672829680421208,0.050599975511203626,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
2,26,EV,EWR,MEM,946,8,12,111.66,1,0,Winter,Morning,EWR_MEM,0.0027549895922615404,0.005356924207175217,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
4,8,B6,LGA,FLL,1076,19,43,133.11,0,0,Spring,Evening,LGA_FLL,0.01215256520142035,0.03621280764050447,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203
1,9,UA,EWR,MCO,937,10,0,138.25,2,0,Winter,Morning,EWR_MCO,0.014907554793681891,0.042120729766131994,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
5,9,UA,EWR,SEA,2402,19,1,208.26,3,0,Spring,Evening,EWR_SEA,0.005081425247949064,0.011326068323741887,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203
3,25,DL,JFK,LAX,2475,20,59,142.25,0,0,Spring,Evening,JFK_LAX,0.03413125994857353,0.04845720582833354,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
9,29,EV,EWR,IAD,212,12,59,55.34,6,1,Fall,Afternoon,EWR_IAD,0.003642708460879148,0.01637688257622138,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0
11,13,UA,LGA,IAH,1416,8,2,150.83,2,0,Fall,Morning,LGA_IAH,0.008969021672584792,0.022315415697318475,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
7,18,EV,EWR,DCA,199,6,23,69.17,3,0,Summer,Morning,EWR_DCA,0.005234480225296927,0.029478388637198483,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
1,25,DL,LGA,TPA,1010,15,53,59.28,4,0,Winter,Afternoon,LGA_TPA,0.006060977102975389,0.022835802620301212,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479
1,20,DL,JFK,SJU,1598,8,29,156.96,6,1,Winter,Morning,JFK_SJU,0.014417778866168728,0.017968654340639156,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
10,16,US,JFK,PHX,2153,10,33,148.06,2,0,Fall,Morning,JFK_PHX,0.005418146198114363,0.013958613934125138,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
1,3,AA,EWR,DFW,1372,17,2,135.84,3,0,Winter,Evening,EWR_DFW,0.009366964613689237,0.026049957144606343,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063
8,12,B6,LGA,PBI,1035,7,24,121.24,0,0,Summer,Morning,LGA_PBI,0.007499693890045304,0.018978817191135054,-0.8660254037844384,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
1,7,UA,EWR,SAT,1569,17,11,156.71,0,0,Winter,Evening,EWR_SAT,0.0009183298640871801,0.0019897147055222236,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063
10,27,DL,LGA,FLL,1076,6,52,154.68,6,1,Fall,Morning,LGA_FLL,0.01215256520142035,0.03621280764050447,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
3,20,DL,JFK,PHX,2153,19,15,174.36,2,0,Spring,Evening,JFK_PHX,0.005418146198114363,0.013958613934125138,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203
3,27,AA,LGA,ORD,733,5,55,135.39,2,0,Spring,Morning,LGA_ORD,0.02451940737112771,0.0486102608056814,1.0,6.123233995736766e-17,0.9659258262890683,0.25881904510252074
4,11,B6,JFK,SAN,2446,8,26,187.39,3,0,Spring,Morning,JFK_SAN,0.0045304273294967555,0.008111913799436758,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
4,24,EV,EWR,CMH,463,21,11,56.76,2,0,Spring,Night,EWR_CMH,0.002540712623974532,0.010652626423411289,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474
1,13,B6,JFK,BTV,266,1,8,53.04,6,1,Winter,Night,JFK_BTV,0.004040651401983592,0.007713970858332313,0.49999999999999994,0.8660254037844387,0.25881904510252074,0.9659258262890683
9,30,AA,JFK,DFW,1391,16,12,144.62,0,0,Fall,Afternoon,JFK_DFW,0.0022958246602179503,0.026049957144606343,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004
9,9,B6,JFK,SJU,1598,5,49,146.04,0,0,Fall,Morning,JFK_SJU,0.014417778866168728,0.017968654340639156,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074
10,5,UA,EWR,BOS,200,17,12,77.45,5,1,Fall,Evening,EWR_BOS,0.01558099669401249,0.044998163340271825,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
5,24,B6,EWR,BOS,200,23,32,87.3,4,0,Spring,Night,EWR_BOS,0.01558099669401249,0.044998163340271825,0.49999999999999994,-0.8660254037844387,-0.25881904510252157,0.9659258262890681
9,23,UA,LGA,ORD,733,15,52,100.29,0,0,Fall,Afternoon,LGA_ORD,0.02451940737112771,0.0486102608056814,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479
5,13,MQ,JFK,BNA,765,19,37,126.4,0,0,Spring,Evening,JFK_BNA,0.0016529937553569243,0.017050324476551977,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203
10,18,EV,EWR,MCI,1092,21,7,123.34,4,0,Fall,Night,EWR_MCI,0.004285539365740174,0.006152810089384107,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
8,23,DL,JFK,SAN,2446,16,58,211.93,4,0,Summer,Afternoon,JFK_SAN,0.0045304273294967555,0.008111913799436758,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
4,18,UA,LGA,IAH,1416,5,23,145.49,3,0,Spring,Morning,LGA_IAH,0.008969021672584792,0.022315415697318475,0.8660254037844387,-0.4999999999999998,0.9659258262890683,0.25881904510252074
4,5,MQ,LGA,XNA,1147,6,57,140.46,4,0,Spring,Morning,LGA_XNA,0.0019897147055222236,0.002663156605852822,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1,16,B6,JFK,HOU,1428,11,51,120.78,2,0,Winter,Morning,JFK_HOU,0.0025713236194441044,0.00676502999877556,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682
9,18,DL,LGA,FLL,1076,11,1,95.51,2,0,Fall,Morning,LGA_FLL,0.01215256520142035,0.03621280764050447,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682
7,17,MQ,LGA,ATL,762,17,1,127.43,2,0,Summer,Evening,LGA_ATL,0.028958001714215746,0.050599975511203626,-0.4999999999999997,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063
12,26,B6,JFK,LAX,2475,22,25,190.19,3,0,Winter,Night,JFK_LAX,0.03413125994857353,0.04845720582833354,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384
11,23,B6,LGA,MCO,950,17,44,81.23,5,1,Fall,Evening,LGA_MCO,0.011019958369046162,0.042120729766131994,-0.5000000000000004,0.8660254037844384,-0.9659258262890683,-0.25881904510252063
10,15,WN,LGA,MDW,725,9,34,82.25,1,0,Fall,Morning,LGA_MDW,0.006703808007836415,0.013377005020203257,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
9,16,VX,JFK,LAS,2248,9,46,173.51,0,0,Fall,Morning,JFK_LAS,0.011999510224072488,0.01787682135423044,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475
2,4,DL,JFK,SFO,2586,6,54,174.35,0,0,Winter,Morning,JFK_SFO,0.025468348230684463,0.04117178890657524,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
9,3,DL,JFK,BOS,187,15,2,72.59,1,0,Fall,Afternoon,JFK_BOS,0.017907432349700013,0.044998163340271825,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479
1,17,US,EWR,CLT,529,4,53,84.65,3,0,Winter,Night,EWR_CLT,0.015489163707603771,0.042335006734419006,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
6,14,UA,EWR,LAX,2454,18,37,269.83,4,0,Summer,Evening,EWR_LAX,0.01432594587976001,0.04845720582833354,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
2,4,EV,EWR,SDF,642,21,59,96.41,0,0,Winter,Night,EWR_SDF,0.002418268642096241,0.002969266560548549,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
5,9,EV,EWR,DCA,199,22,36,62.12,3,0,Spring,Night,EWR_DCA,0.005234480225296927,0.029478388637198483,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
11,6,UA,EWR,CLE,404,20,58,99.23,2,0,Fall,Evening,EWR_CLE,0.004836537284192482,0.012703563119872658,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
11,28,DL,LGA,ATL,762,6,56,121.05,3,0,Fall,Morning,LGA_ATL,0.028958001714215746,0.050599975511203626,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17
4,23,DL,LGA,FLL,1076,20,25,99.41,1,0,Spring,Evening,LGA_FLL,0.01215256520142035,0.03621280764050447,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
6,16,9E,JFK,MSY,1182,20,30,134.12,6,1,Summer,Evening,JFK_MSY,0.004652871311375046,0.010499571446063427,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001
8,26,B6,JFK,MSY,1182,21,23,129.3,0,0,Summer,Night,JFK_MSY,0.004652871311375046,0.010499571446063427,-0.8660254037844384,-0.5000000000000004,-0.7071067811865477,0.7071067811865474
10,18,DL,JFK,DEN,1626,19,11,197.52,4,0,Fall,Evening,JFK_DEN,0.0024794906330353863,0.022529692665605484,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
2,24,AA,JFK,SFO,2586,15,47,225.63,6,1,Winter,Afternoon,JFK_SFO,0.025468348230684463,0.04117178890657524,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
11,10,US,LGA,CLT,544,11,24,80.85,6,1,Fall,Morning,LGA_CLT,0.017846210358760866,0.042335006734419006,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682
2,3,DL,JFK,SFO,2586,14,28,192.5,6,1,Winter,Afternoon,JFK_SFO,0.025468348230684463,0.04117178890657524,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
1,22,9E,JFK,RDU,427,19,20,85.23,1,0,Winter,Evening,JFK_RDU,0.009183298640871801,0.02451940737112771,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203
10,26,US,LGA,BOS,184,14,50,64.17,5,1,Fall,Afternoon,LGA_BOS,0.011509734296559325,0.044998163340271825,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
1,27,9E,JFK,PHL,94,9,50,89.52,6,1,Winter,Morning,JFK_PHL,0.0024794906330353863,0.004285539365740174,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475
2,20,WN,LGA,MDW,725,22,0,90.67,2,0,Winter,Night,LGA_MDW,0.006703808007836415,0.013377005020203257,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
3,27,B6,JFK,BUF,301,9,24,106.47,2,0,Spring,Morning,JFK_BUF,0.010928125382637443,0.014938165789151463,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475
10,6,WN,EWR,MDW,711,20,41,87.27,6,1,Fall,Evening,EWR_MDW,0.006673197012366842,0.013377005020203257,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
3,17,EV,EWR,SDF,642,22,8,92.09,6,1,Spring,Night,EWR_SDF,0.002418268642096241,0.002969266560548549,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
2,13,DL,LGA,ATL,762,12,57,85.78,2,0,Winter,Afternoon,LGA_ATL,0.028958001714215746,0.050599975511203626,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
6,8,EV,LGA,IAD,229,19,16,102.16,5,1,Summer,Evening,LGA_IAD,0.005081425247949064,0.01637688257622138,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203
4,9,MQ,LGA,XNA,1147,15,37,123.16,1,0,Spring,Afternoon,LGA_XNA,0.0019897147055222236,0.002663156605852822,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479
5,9,UA,EWR,CLE,404,6,41,128.39,3,0,Spring,Morning,EWR_CLE,0.004836537284192482,0.012703563119872658,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
7,27,VX,JFK,SFO,2586,18,54,203.2,5,1,Summer,Evening,JFK_SFO,0.025468348230684463,0.04117178890657524,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
5,22,EV,EWR,CLT,529,21,11,48.38,2,0,Spring,Night,EWR_CLT,0.015489163707603771,0.042335006734419006,0.49999999999999994,-0.8660254037844387,-0.7071067811865477,0.7071067811865474
8,25,UA,EWR,SFO,2565,19,37,203.34,6,1,Summer,Evening,EWR_SFO,0.01570344067589078,0.04117178890657524,-0.8660254037844384,-0.5000000000000004,-0.9659258262890684,0.2588190451025203
6,28,US,EWR,CLT,529,6,35,167.27,4,0,Summer,Morning,EWR_CLT,0.015489163707603771,0.042335006734419006,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
11,6,DL,JFK,TPA,1005,8,3,139.01,2,0,Fall,Morning,JFK_TPA,0.00961185257744582,0.022835802620301212,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
8,7,B6,JFK,SFO,2586,18,36,235.82,2,0,Summer,Evening,JFK_SFO,0.025468348230684463,0.04117178890657524,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
5,25,9E,JFK,BUF,301,17,0,62.5,5,1,Spring,Evening,JFK_BUF,0.010928125382637443,0.014938165789151463,0.49999999999999994,-0.8660254037844387,-0.9659258262890683,-0.25881904510252063
5,9,DL,JFK,MCO,944,15,43,110.05,3,0,Spring,Afternoon,JFK_MCO,0.01619321660340394,0.042120729766131994,0.49999999999999994,-0.8660254037844387,-0.7071067811865471,-0.7071067811865479
11,19,US,LGA,CLT,544,9,58,61.17,1,0,Fall,Morning,LGA_CLT,0.017846210358760866,0.042335006734419006,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475
12,23,UA,EWR,BOS,200,20,35,107.84,0,0,Winter,Evening,EWR_BOS,0.01558099669401249,0.044998163340271825,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001
5,24,DL,LGA,MSP,1020,8,13,106.19,4,0,Spring,Morning,LGA_MSP,0.010958736378107016,0.021795028774335742,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
10,15,UA,EWR,SFO,2565,17,32,193.06,1,0,Fall,Evening,EWR_SFO,0.01570344067589078,0.04117178890657524,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
12,29,AA,JFK,AUS,1521,18,53,211.98,6,1,Winter,Evening,JFK_AUS,0.004622260315905473,0.007499693890045304,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16
8,2,MQ,JFK,PIT,340,14,51,122.25,4,0,Summer,Afternoon,JFK_PIT,0.00401004040651402,0.008724133708828212,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388
5,15,EV,EWR,DCA,199,6,40,43.79,2,0,Spring,Morning,EWR_DCA,0.005234480225296927,0.029478388637198483,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
9,12,UA,EWR,MCO,937,12,2,119.55,3,0,Fall,Afternoon,EWR_MCO,0.014907554793681891,0.042120729766131994,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0
11,15,UA,EWR,BQN,1585,20,55,189.42,4,0,Fall,Evening,EWR_BQN,0.0009183298640871801,0.002601934614913677,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
2,26,UA,EWR,FLL,1065,17,0,140.09,1,0,Winter,Evening,EWR_FLL,0.011081180359985307,0.03621280764050447,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
12,30,B6,JFK,PWM,273,9,11,129.43,0,0,Winter,Morning,JFK_PWM,0.0037957634382270113,0.006979306967062569,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475
5,17,EV,EWR,MEM,946,17,31,118.77,4,0,Spring,Evening,EWR_MEM,0.0027549895922615404,0.005356924207175217,0.49999999999999994,-0.8660254037844387,-0.9659258262890683,-0.25881904510252063
11,15,WN,EWR,HOU,1411,12,48,95.75,4,0,Fall,Afternoon,EWR_HOU,0.0028468225786702586,0.00676502999877556,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0
9,7,EV,EWR,IND,645,6,29,95.09,5,1,Fall,Morning,EWR_IND,0.004193706379331456,0.006611975021427697,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
3,31,B6,LGA,PBI,1035,7,21,93.83,6,1,Spring,Morning,LGA_PBI,0.007499693890045304,0.018978817191135054,1.0,6.123233995736766e-17,0.9659258262890683,-0.25881904510252063
8,20,9E,LGA,SDF,659,9,35,176.49,1,0,Summer,Morning,LGA_SDF,0.00045916493204359006,0.002969266560548549,-0.8660254037844384,-0.5000000000000004,0.7071067811865476,-0.7071067811865475
2,22,US,EWR,CLT,529,4,55,92.16,4,0,Winter,Night,EWR_CLT,0.015489163707603771,0.042335006734419006,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
2,27,B6,LGA,MCO,950,8,0,139.98,2,0,Winter,Morning,LGA_MCO,0.011019958369046162,0.042120729766131994,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
